time,bull_ratio_1,bull_ratio_0,bull_ratio_2,bull_amount_0,bull_amt_change_2,bull_amount_2,bull_amt_change_1,lock_price_change_1,bull_amount_1,bull_amt_change_0,lock_price_change_2,bull_ratio_change_0,total_amount_2,bull_ratio_change_2,total_amount_0,bull_ratio_change_1,total_amount_1
2023-03-18 04:17:31.368000000,1.88,2.91,1.96,1.57562,0.35,4.65456,0.76,0.99866,3.53144,0.45,0.99898,1.55,9.50791,0.92,2.39869,0.96,7.52518
2023-03-18 04:22:37.582000000,2.43,3.29,1.88,1.10005,0.76,3.53144,3.09,1.00131,10.89746,0.1,0.99866,1.35,7.52518,0.96,1.58053,1.29,18.5329
2023-03-18 04:27:43.128000000,2.36,1.5,2.43,0.6195,3.09,10.89746,1.22,1.00273,13.30435,0.05,1.00131,0.64,18.5329,1.29,1.84924,0.97,23.07999
2023-03-18 04:32:48.629000000,1.76,3.03,2.36,1.12611,1.22,13.30435,0.43,0.99855,5.66378,0.2,1.00273,1.72,23.07999,0.97,1.67974,0.75,13.10143
2023-03-18 04:37:56.296000000,1.65,1.75,1.76,1.25231,0.43,5.66378,1.06,0.9991,6.00111,0.21,0.99855,1.06,13.10143,0.75,2.9183,0.94,15.29958
2023-03-18 04:43:01.878000000,2.02,4.75,1.65,1.59254,1.06,6.00111,1.73,1.00087,10.41029,0.15,0.9991,2.35,15.29958,0.94,2.01723,1.22,20.57156
2023-03-18 04:48:07.846000000,1.96,11.0,2.02,2.59768,1.73,10.41029,0.96,1.00125,9.9588,0.26,1.00087,5.61,20.57156,1.22,2.85639,0.97,20.35689
2023-03-18 04:53:11.375000000,2.22,5.48,1.96,4.49665,0.96,9.9588,1.11,0.99919,11.06905,0.41,1.00125,2.47,20.35689,0.97,5.50099,1.13,20.15917
2023-03-18 04:58:16.912000000,1.78,5.79,2.22,4.2326,1.11,11.06905,0.77,0.9982,8.56771,0.49,0.99919,3.25,20.15917,1.13,5.1165,0.8,19.57209
2023-03-18 05:03:23.237000000,2.09,1.31,1.78,0.87187,0.77,8.56771,1.1,0.9991,9.45417,0.09,0.9982,0.63,19.57209,0.8,3.68783,1.17,18.15136
2023-03-18 05:08:25.701000000,1.91,2.24,2.09,2.33352,1.1,9.45417,1.03,1.00032,9.74646,0.24,0.9991,1.17,18.15136,1.17,4.21278,0.91,20.42919
2023-03-18 05:13:29.347000000,2.18,5.85,1.91,1.58162,1.03,9.74646,1.01,1.00093,9.84766,0.16,1.00032,2.68,20.42919,0.91,1.90805,1.14,18.16171
2023-03-18 05:18:32.576000000,2.04,2.29,2.18,3.1977,1.01,9.84766,0.54,1.00015,5.35238,0.6,1.00093,1.12,18.16171,1.14,5.67125,0.94,10.47881
2023-03-18 05:23:39.612000000,2.12,2.39,2.04,1.19529,0.54,5.35238,1.93,1.00241,10.32569,0.12,1.00015,1.13,10.47881,0.94,2.05566,1.04,19.57365
2023-03-18 05:28:44.436000000,1.88,1.32,2.12,0.46091,1.93,10.32569,1.19,1.00055,12.33721,0.04,1.00241,0.7,19.57365,1.04,1.88703,0.89,26.40754
2023-03-18 05:33:49.933000000,1.74,1.18,1.88,0.75587,1.19,12.33721,0.31,1.00043,3.87662,0.19,1.00055,0.68,26.40754,0.89,5.0301,0.93,9.1373
2023-03-18 05:38:55.824000000,2.08,3.12,1.74,1.81473,0.31,3.87662,3.6,0.99983,13.95336,0.13,1.00043,1.5,9.1373,0.93,2.67242,1.2,26.84303
2023-03-18 05:44:02.141000000,2.51,1.5,2.08,0.68025,3.6,13.95336,0.86,0.99971,12.01525,0.06,0.99983,0.6,26.84303,1.2,2.04907,1.21,19.94721
2023-03-18 05:49:08.329000000,2.09,2.38,2.51,1.86675,0.86,12.01525,0.44,1.00023,5.34435,0.35,0.99971,1.14,19.94721,1.21,3.21536,0.83,10.26344
2023-03-18 05:54:11.055000000,1.89,1.99,2.09,1.16397,0.44,5.34435,2.75,0.99962,14.68449,0.08,1.00023,1.05,10.26344,0.83,2.34553,0.9,31.17164
2023-03-18 05:59:17.322000000,2.13,6.23,1.89,2.02745,2.75,14.68449,1.26,1.00133,18.48407,0.11,0.99962,2.92,31.17164,0.9,2.41533,1.13,34.7817
2023-03-18 06:04:20.042000000,1.97,5.59,2.13,2.11606,1.26,18.48407,0.8,1.00136,14.71318,0.14,1.00133,2.84,34.7817,1.13,2.57727,0.92,29.84224
2023-03-18 06:09:27.501000000,1.88,2.69,1.97,1.16555,0.8,14.71318,0.36,0.99656,5.24078,0.22,1.00136,1.43,29.84224,0.92,1.857,0.95,11.19905
2023-03-18 06:14:32.035000000,1.94,5.8,1.88,1.02929,0.36,5.24078,2.17,0.99794,11.39257,0.09,0.99656,2.99,11.19905,0.95,1.24374,1.03,23.53765
2023-03-18 06:15:03.407000000,1.94,1.9,1.88,9.02423,0.36,5.24078,2.17,0.99794,11.39257,0.79,0.99656,0.98,11.19905,0.95,19.04702,1.03,23.53765
2023-03-18 06:20:03.738000000,1.9,1.94,1.94,4.61301,2.17,11.39257,0.79,0.99994,9.02423,0.51,0.99794,1.02,23.53765,1.03,9.53185,0.98,19.04702
2023-03-18 06:25:03.187000000,1.93,1.88,1.9,2.43293,0.79,9.02423,0.56,1.00017,5.07737,0.48,0.99994,0.97,19.04702,0.98,5.18432,1.02,10.51662
2023-03-18 06:30:03.656000000,2.0,2.46,1.93,2.49394,0.56,5.07737,1.34,0.99759,6.81756,0.37,1.00017,1.23,10.51662,1.02,4.19982,1.04,13.6194
2023-03-18 06:35:03.028000000,2.27,4.37,2.0,3.39408,1.34,6.81756,0.61,1.00026,4.13125,0.82,0.99759,1.93,13.6194,1.04,4.40028,1.14,7.37165
2023-03-18 06:40:03.423000000,1.67,3.68,2.27,2.77197,0.61,4.13125,2.22,1.00017,9.17392,0.3,1.00026,2.2,7.37165,1.14,3.80515,0.74,22.79906
2023-03-18 06:45:06.850000000,1.82,3.37,1.67,2.1942,2.22,9.17392,0.6,0.99901,5.49954,0.4,1.00017,1.85,22.79906,0.74,3.12125,1.09,12.21381
2023-03-18 06:50:13.253000000,2.74,14.8,1.82,2.28913,0.6,5.49954,1.49,0.99936,8.19141,0.28,0.99901,5.4,12.21381,1.09,2.45527,1.51,12.90978
2023-03-18 06:55:18.710000000,2.62,7.87,2.74,1.76719,1.49,8.19141,0.95,1.00204,7.79941,0.23,0.99936,3.0,12.90978,1.51,2.02449,0.96,12.61629
2023-03-18 07:00:25.230000000,2.13,6.52,2.62,1.16143,0.95,7.79941,0.62,1.00061,4.86483,0.24,1.00204,3.06,12.61629,0.96,1.37178,0.81,9.16897
2023-03-18 07:05:31.705000000,2.36,4.28,2.13,1.24916,0.62,4.86483,0.79,1.00125,3.85334,0.32,1.00061,1.81,9.16897,0.81,1.62984,1.11,6.69454
2023-03-18 07:10:37.223000000,1.99,1.81,2.36,1.5355,0.79,3.85334,1.47,1.00032,5.65547,0.27,1.00125,0.91,6.69454,1.11,3.4199,0.84,11.38768
2023-03-18 07:15:42.691000000,1.89,2.1,1.99,0.83722,1.47,5.65547,1.89,1.00099,10.67314,0.08,1.00032,1.11,11.38768,0.84,1.59715,0.95,22.68347
2023-03-18 07:20:49.561000000,2.27,2.48,1.89,2.15548,1.89,10.67314,0.8,1.00029,8.54918,0.25,1.00099,1.09,22.68347,0.95,3.60984,1.2,15.25516
2023-03-18 07:25:56.097000000,2.02,8.29,2.27,4.40764,0.8,8.54918,1.1,0.99896,9.42038,0.47,1.00029,4.1,15.25516,1.2,5.01191,0.89,18.69219
2023-03-18 07:31:02.307000000,2.05,2.68,2.02,2.14547,1.1,9.42038,1.27,1.00096,11.97714,0.18,0.99896,1.31,18.69219,0.89,3.42194,1.01,23.37871
2023-03-18 07:36:07.505000000,1.96,1.29,2.05,1.76106,1.27,11.97714,0.65,1.00017,7.83504,0.22,1.00096,0.66,23.37871,1.01,7.91563,0.96,15.96994
2023-03-18 07:41:13.026000000,2.12,1.14,1.96,0.3372,0.65,7.83504,1.24,1.00032,9.731,0.03,1.00017,0.54,15.96994,0.96,2.82204,1.08,18.44195
2023-03-18 07:46:20.352000000,2.06,1.85,2.12,0.83373,1.24,9.731,0.71,1.00119,6.91757,0.12,1.00032,0.9,18.44195,1.08,1.81204,0.97,13.43933
2023-03-18 07:51:25.512000000,2.18,1.22,2.06,0.46033,0.71,6.91757,1.52,0.99876,10.50559,0.04,1.00119,0.56,13.43933,0.97,2.52056,1.06,19.43807
2023-03-18 07:56:29.491000000,1.92,3.15,2.18,7.39312,1.52,10.50559,0.47,0.99994,4.95697,1.49,0.99876,1.64,19.43807,1.06,10.82481,0.88,10.33257
2023-03-18 08:01:34.223000000,1.99,1.43,1.92,0.92539,0.47,4.95697,2.3,0.99844,11.3829,0.08,0.99994,0.72,10.33257,0.88,3.09148,1.04,22.86575
2023-03-18 08:06:41.242000000,1.72,1.77,1.99,2.92346,2.3,11.3829,0.33,0.99945,3.77281,0.77,0.99844,1.03,22.86575,1.04,6.72974,0.86,8.97717
2023-03-18 08:11:46.553000000,1.99,1.22,1.72,2.63159,0.33,3.77281,1.48,0.99951,5.57423,0.47,0.99945,0.61,8.97717,0.86,14.7937,1.16,11.21547
2023-03-18 08:16:51.526000000,1.72,2.86,1.99,2.56958,1.48,5.57423,1.82,0.99805,10.11931,0.25,0.99951,1.66,11.21547,1.16,3.95157,0.86,24.2324
2023-03-18 08:22:02.745000000,1.94,2.41,1.72,1.53634,1.82,10.11931,0.77,0.99374,7.82354,0.2,0.99805,1.24,24.2324,0.86,2.62881,1.13,16.18785
2023-03-18 08:27:05.302000000,2.07,6.57,1.94,1.61634,0.77,7.82354,1.0,1.00304,7.83376,0.21,0.99374,3.17,16.18785,1.13,1.90649,1.07,15.15081
2023-03-18 08:32:09.716000000,1.95,2.74,2.07,2.19345,1.0,7.83376,0.8,1.00064,6.27216,0.35,1.00304,1.41,15.15081,1.07,3.4567,0.94,12.89714
2023-03-18 08:37:14.620000000,1.64,1.7,1.95,1.64121,0.8,6.27216,0.84,1.0002,5.25377,0.31,1.00064,1.04,12.89714,0.94,3.99166,0.84,13.41998
2023-03-18 08:42:20.829000000,2.76,1.98,1.64,0.88689,0.84,5.25377,1.9,0.99717,9.99993,0.09,1.0002,0.72,13.41998,0.84,1.79646,1.68,15.66632
2023-03-18 08:47:25.768000000,1.7,1.23,2.76,0.72764,1.9,9.99993,0.7,0.99927,7.03081,0.1,0.99717,0.72,15.66632,1.68,3.84539,0.62,17.11323
2023-03-18 08:52:29.884000000,2.01,5.01,1.7,1.99293,0.7,7.03081,0.69,0.99953,4.84025,0.41,0.99927,2.49,17.11323,0.62,2.49002,1.18,9.61087
2023-03-18 08:57:36.842000000,2.87,1.85,2.01,2.26134,0.69,4.84025,1.55,1.00261,7.51521,0.3,0.99953,0.64,9.61087,1.18,4.92745,1.43,11.5276
2023-03-18 09:02:40.749000000,1.78,1.99,2.87,1.23926,1.55,7.51521,0.83,1.00108,6.24131,0.2,1.00261,1.12,11.5276,1.43,2.49368,0.62,14.21845
2023-03-18 09:07:44.234000000,2.14,1.58,1.78,2.11913,0.83,6.24131,0.98,1.00096,6.13612,0.35,1.00108,0.74,14.21845,0.62,5.75714,1.2,11.50265
2023-03-18 09:12:49.744000000,1.95,7.06,2.14,1.67522,0.98,6.13612,0.95,0.99717,5.85451,0.29,1.00096,3.62,11.50265,1.2,1.95166,0.91,12.02467
2023-03-18 09:17:57.746000000,2.35,3.07,1.95,2.59402,0.95,5.85451,2.11,1.00435,12.36638,0.21,0.99717,1.31,12.02467,0.91,3.84473,1.21,21.51713
2023-03-18 09:22:59.903000000,2.16,3.2,2.35,1.53579,2.11,12.36638,0.67,1.00154,8.3126,0.18,1.00435,1.48,21.51713,1.21,2.23435,0.92,15.50391
2023-03-18 09:28:05.250000000,2.08,2.36,2.16,4.05775,0.67,8.3126,1.05,1.00009,8.76959,0.46,1.00154,1.13,15.50391,0.92,7.04004,0.96,16.8805
2023-03-18 09:33:07.873000000,1.89,1.6,2.08,1.11938,1.05,8.76959,1.23,0.99794,10.74963,0.1,1.00009,0.85,16.8805,0.96,2.99021,0.91,22.8525
2023-03-18 09:38:10.736000000,2.3,14.0,1.89,3.98458,1.23,10.74963,0.6,0.99936,6.4247,0.62,0.99794,6.09,22.8525,0.91,4.29157,1.22,11.37776
2023-03-18 09:43:17.235000000,2.33,5.27,2.3,3.86639,0.6,6.4247,1.27,0.99904,8.18255,0.47,0.99936,2.26,11.37776,1.22,4.77241,1.01,14.31809
2023-03-18 09:48:22.737000000,2.06,1.78,2.33,3.33998,1.27,8.18255,1.12,1.00146,9.13397,0.37,0.99904,0.86,14.31809,1.01,7.61385,0.88,17.75158
2023-03-18 09:53:26.226000000,2.06,1.54,2.06,1.61298,1.12,9.13397,0.92,0.99837,8.41652,0.19,1.00146,0.75,17.75158,0.88,4.59614,1.0,16.38099
2023-03-18 09:58:28.637000000,2.0,3.69,2.06,1.08262,0.92,8.41652,0.71,1.0009,5.98913,0.18,0.99837,1.84,16.38099,1.0,1.48551,0.97,11.96392
2023-03-18 10:03:32.649000000,1.82,2.71,2.0,2.26408,0.71,5.98913,0.76,1.0002,4.55611,0.5,1.0009,1.49,11.96392,0.97,3.58481,0.91,10.09407
2023-03-18 10:08:38.813000000,2.02,1.7,1.82,1.15063,0.76,4.55611,1.63,0.99942,7.42183,0.16,1.0002,0.84,10.09407,0.91,2.7876,1.11,14.70281
2023-03-18 10:13:43.454000000,2.7,1.94,2.02,3.5796,1.63,7.42183,0.79,1.00041,5.83486,0.61,0.99942,0.72,14.70281,1.11,7.39309,1.34,9.25813
2023-03-18 10:18:46.978000000,2.35,1.56,2.7,1.02547,0.79,5.83486,1.5,0.99971,8.76611,0.12,1.00041,0.66,9.25813,1.34,2.87013,0.87,15.28295
2023-03-18 10:23:53.070000000,2.36,1.3,2.35,1.15265,1.5,8.76611,0.58,1.00204,5.08134,0.23,0.99971,0.55,15.28295,0.87,4.99408,1.0,8.81133
2023-03-18 10:28:58.593000000,2.59,1.61,2.36,2.26506,0.58,5.08134,1.62,0.9998,8.22748,0.28,1.00204,0.62,8.81133,1.0,5.96077,1.1,13.38907
2023-03-18 10:34:01.197000000,1.81,2.19,2.59,3.01964,1.62,8.22748,0.72,0.99866,5.93348,0.51,0.9998,1.21,13.38907,1.1,5.55073,0.7,13.23652
2023-03-18 10:39:06.728000000,2.49,4.01,1.81,2.34447,0.72,5.93348,1.15,1.00015,6.80119,0.34,0.99866,1.61,13.23652,0.7,3.12372,1.38,11.37981
2023-03-18 10:44:13.220000000,2.56,1.46,2.49,2.34602,1.15,6.80119,1.04,0.9998,7.05678,0.33,1.00015,0.57,11.37981,1.38,7.4438,1.03,11.58841
2023-03-18 10:49:18.845000000,1.68,1.36,2.56,1.30931,1.04,7.05678,0.92,1.00055,6.52575,0.2,0.9998,0.81,11.58841,1.03,4.94622,0.66,16.16919
2023-03-18 10:54:24.449000000,1.8,1.49,1.68,1.02541,0.92,6.52575,0.97,0.99945,6.35365,0.16,1.00055,0.83,16.16919,0.66,3.13105,1.07,14.32079
2023-03-18 10:59:31.348000000,1.89,4.52,1.8,0.94072,0.97,6.35365,1.03,1.00017,6.56566,0.14,0.99945,2.39,14.32079,1.07,1.20801,1.05,13.92609
2023-03-18 11:00:04.403000000,1.89,1.63,1.8,5.0284,0.97,6.35365,1.03,1.00017,6.56566,0.77,0.99945,0.86,14.32079,1.07,13.0035,1.05,13.92609
2023-03-18 11:05:04.964000000,1.63,3.48,1.89,6.80309,1.03,6.56566,0.77,1.00154,5.0284,1.35,1.00017,2.13,13.92609,1.05,9.54674,0.86,13.0035
2023-03-18 11:10:03.334000000,1.95,2.84,1.63,7.15439,0.77,5.0284,1.43,0.99825,7.19272,0.99,1.00154,1.46,13.0035,0.86,11.04602,1.2,14.78495
2023-03-18 11:15:04.608000000,2.32,2.65,1.95,4.43397,1.43,7.19272,1.16,1.0007,8.37088,0.53,0.99825,1.14,14.78495,1.2,7.11826,1.19,14.73384
2023-03-18 11:20:03.975000000,2.5,1.37,2.32,1.67613,1.16,8.37088,0.64,1.00026,5.36659,0.31,1.0007,0.55,14.73384,1.19,6.26541,1.08,8.95268
2023-03-18 11:25:04.264000000,2.19,2.7,2.5,1.64517,0.64,5.36659,1.98,1.00073,10.64138,0.15,1.00026,1.23,8.95268,1.08,2.61578,0.88,19.59414
2023-03-18 11:30:03.643000000,1.74,1.78,2.19,1.31389,1.98,10.64138,0.4,0.99927,4.23652,0.31,1.00073,1.02,19.59414,0.88,2.99093,0.79,9.95994
2023-03-18 11:35:07.147000000,2.53,1.21,1.74,1.19888,0.4,4.23652,2.31,1.00003,9.78086,0.12,0.99927,0.48,9.95994,0.79,6.93625,1.45,16.1898
2023-03-18 11:40:13.540000000,1.69,3.54,2.53,2.97842,2.31,9.78086,0.68,1.0002,6.611,0.45,1.00003,2.09,16.1898,1.45,4.15252,0.67,16.14194
2023-03-18 11:45:18.809000000,1.93,1.65,1.69,1.54094,0.68,6.611,0.96,0.99962,6.34806,0.24,1.0002,0.85,16.14194,0.67,3.91511,1.14,13.14191
2023-03-18 11:50:25.137000000,2.47,1.49,1.93,0.71019,0.96,6.34806,0.92,1.0,5.84369,0.12,0.99962,0.6,13.14191,1.14,2.16274,1.28,9.8118
2023-03-18 11:55:28.493000000,2.15,1.56,2.47,2.45318,0.92,5.84369,0.82,1.00064,4.77444,0.51,1.0,0.73,9.8118,1.28,6.79594,0.87,8.92018
2023-03-18 12:00:35.223000000,2.18,2.43,2.15,1.95014,0.82,4.77444,1.79,1.00015,8.55023,0.23,1.00064,1.11,8.92018,0.87,3.3168,1.01,15.82261
2023-03-18 12:05:37.651000000,1.82,2.49,2.18,0.50267,1.79,8.55023,0.72,1.00055,6.17599,0.08,1.00015,1.37,15.82261,1.01,0.84034,0.83,13.6974
2023-03-18 12:10:41.056000000,1.63,1.19,1.82,0.94428,0.72,6.17599,0.67,0.99983,4.10713,0.23,1.00055,0.73,13.6974,0.83,5.84304,0.9,10.66621
2023-03-18 12:15:47.396000000,2.16,1.54,1.63,1.56317,0.67,4.10713,1.64,0.99956,6.75395,0.23,0.99983,0.71,10.66621,0.9,4.4609,1.33,12.58216
2023-03-18 12:20:52.820000000,2.45,1.48,2.16,1.48559,1.64,6.75395,1.18,0.99849,7.94373,0.19,0.99956,0.6,12.58216,1.33,4.58821,1.13,13.42164
2023-03-18 12:25:59.711000000,2.19,2.58,2.45,2.21059,1.18,7.94373,1.47,0.99892,11.71075,0.19,0.99849,1.18,13.42164,1.13,3.6118,0.89,21.55581
2023-03-18 12:31:02.209000000,1.67,2.28,2.19,1.49302,1.47,11.71075,0.58,0.99997,6.84161,0.22,0.99892,1.37,21.55581,0.89,2.65617,0.76,17.01461
2023-03-18 12:36:05.375000000,2.29,1.29,1.67,0.49943,0.58,6.84161,1.06,1.00073,7.24759,0.07,0.99997,0.56,17.01461,0.76,2.24806,1.37,12.85401
2023-03-18 12:41:11.647000000,2.46,1.33,2.29,1.6528,1.06,7.24759,0.93,1.00087,6.7392,0.25,1.00073,0.54,12.85401,1.37,6.59,1.07,11.35063
2023-03-18 12:46:14.243000000,1.83,1.39,2.46,1.34626,0.93,6.7392,1.46,1.0009,9.87114,0.14,1.00087,0.76,11.35063,1.07,4.77108,0.74,21.74688
2023-03-18 12:51:19.724000000,2.21,9.15,1.83,1.50496,1.46,9.87114,0.74,1.00023,7.28074,0.21,1.0009,4.14,21.74688,0.74,1.68968,1.21,13.284
2023-03-18 12:56:26.328000000,1.89,4.06,2.21,3.50043,0.74,7.28074,1.35,1.00113,9.85676,0.36,1.00023,2.15,13.284,1.21,4.64583,0.86,20.94778
2023-03-18 13:01:30.987000000,2.59,2.76,1.89,0.32096,1.35,9.85676,1.96,1.00139,19.35011,0.02,1.00113,1.07,20.94778,0.86,0.50319,1.37,31.55442
2023-03-18 13:06:36.091000000,1.94,1.57,2.59,0.89607,1.96,19.35011,0.44,0.99933,8.51529,0.11,1.00139,0.81,31.55442,1.37,2.47823,0.75,17.56912
2023-03-18 13:11:45.345000000,2.29,1.72,1.94,1.37158,0.44,8.51529,0.81,0.99782,6.89334,0.2,0.99933,0.75,17.56912,0.75,3.26639,1.18,12.24404
2023-03-18 13:16:51.934000000,2.78,3.16,2.29,0.96262,0.81,6.89334,1.13,1.00125,7.80005,0.12,0.99782,1.14,12.24404,1.18,1.40873,1.21,12.17278
2023-03-18 13:21:58.534000000,2.13,4.17,2.78,1.37702,1.13,7.80005,1.13,1.00157,8.77631,0.16,1.00125,1.96,12.17278,1.21,1.81075,0.77,16.56751
2023-03-18 13:27:05.100000000,1.86,1.34,2.13,1.93316,1.13,8.77631,0.85,0.99959,7.48183,0.26,1.00157,0.72,16.56751,0.77,7.63863,0.87,16.17903
2023-03-18 13:32:11.396000000,1.73,2.09,1.86,1.94229,0.85,7.48183,1.51,0.998,11.33183,0.17,0.99959,1.21,16.17903,0.87,3.73192,0.93,26.82457
2023-03-18 13:37:16.971000000,2.15,2.86,1.73,3.15481,1.51,11.33183,0.56,1.00175,6.31344,0.5,0.998,1.33,26.82457,0.93,4.85372,1.24,11.79017
2023-03-18 13:42:22.447000000,1.87,3.58,2.15,2.90674,0.56,6.31344,1.75,0.99533,11.05795,0.26,1.00175,1.91,11.79017,1.24,4.03395,0.87,23.8404
2023-03-18 13:47:29.389000000,2.52,2.08,1.87,1.24573,1.75,11.05795,1.2,0.99825,13.23916,0.09,0.99533,0.83,23.8404,0.87,2.39605,1.35,21.93096
2023-03-18 13:52:35.189000000,2.08,1.94,2.52,2.00308,1.2,13.23916,0.3,0.99994,3.99724,0.5,0.99825,0.93,21.93096,1.35,4.13499,0.83,7.6878
2023-03-18 13:57:41.082000000,2.56,2.7,2.08,3.49496,0.3,3.99724,1.79,0.9995,7.17087,0.49,0.99994,1.05,7.6878,0.83,5.55516,1.23,11.76775
2023-03-18 14:02:46.776000000,2.05,2.41,2.56,2.03369,1.79,7.17087,1.31,1.00111,9.36335,0.22,0.9995,1.18,11.76775,1.23,3.47577,0.8,18.30877
2023-03-18 14:07:49.805000000,1.85,2.48,2.05,5.48008,1.31,9.36335,0.62,0.99807,5.8096,0.94,1.00111,1.34,18.30877,0.8,9.17078,0.9,12.67264
2023-03-18 14:12:55.386000000,2.27,1.94,1.85,2.30634,0.62,5.8096,1.63,0.99941,9.46486,0.24,0.99807,0.85,12.67264,0.9,4.75431,1.23,16.89098
2023-03-18 14:18:02.874000000,1.94,1.66,2.27,1.4598,1.63,9.46486,1.11,0.99903,10.54822,0.14,0.99941,0.86,16.89098,1.23,3.66659,0.85,21.79687
2023-03-18 14:23:09.456000000,2.38,2.29,1.94,1.52207,1.11,10.54822,0.8,0.9995,8.42707,0.18,0.99903,0.96,21.79687,0.85,2.69907,1.23,14.54173
2023-03-18 14:28:16.946000000,2.22,2.16,2.38,6.32408,0.8,8.42707,0.69,0.99903,5.84554,1.08,0.9995,0.97,14.54173,1.23,11.76308,0.93,10.65135
2023-03-18 14:33:19.928000000,2.27,1.41,2.22,0.61346,0.69,5.84554,2.09,0.99346,12.23088,0.05,0.99903,0.62,10.65135,0.93,2.09267,1.02,21.85334
2023-03-18 14:38:22.912000000,1.86,2.06,2.27,2.27902,2.09,12.23088,0.29,0.99994,3.55013,0.64,0.99346,1.11,21.85334,1.02,4.43808,0.82,7.68191
2023-03-18 14:43:28.367000000,2.02,1.35,1.86,1.73197,0.29,3.55013,3.36,0.99891,11.94029,0.15,0.99994,0.67,7.68191,0.82,6.66061,1.09,23.59451
2023-03-18 14:48:34.898000000,1.82,1.17,2.02,1.11251,3.36,11.94029,0.78,0.99524,9.30697,0.12,0.99891,0.64,23.59451,1.09,7.64666,0.9,20.71717
2023-03-18 14:53:37.490000000,2.3,1.25,1.82,0.65836,0.78,9.30697,1.93,0.99736,17.93689,0.04,0.99524,0.54,20.71717,0.9,3.24061,1.26,31.68532
2023-03-18 14:58:42.552000000,1.8,1.14,2.3,0.67706,1.93,17.93689,0.68,0.99991,12.26687,0.06,0.99736,0.63,31.68532,1.26,5.43146,0.78,27.60665
2023-03-18 15:03:46.565000000,1.63,1.2,1.8,1.09513,0.68,12.26687,0.68,0.99824,8.34827,0.13,0.99991,0.74,27.60665,0.78,6.63675,0.91,21.57561
2023-03-18 15:08:52.084000000,1.94,1.11,1.63,0.69792,0.68,8.34827,1.59,0.99603,13.26427,0.05,0.99824,0.57,21.57561,0.91,7.17776,1.19,27.33975
2023-03-18 15:13:57.580000000,1.63,1.83,1.94,2.16424,1.59,13.26427,0.8,0.99808,10.62301,0.2,0.99603,1.12,27.33975,1.19,4.76914,0.84,27.4889
2023-03-18 15:19:04.909000000,2.76,3.48,1.63,5.86458,0.8,10.62301,1.11,1.00171,11.79679,0.5,0.99808,1.26,27.4889,0.84,8.22637,1.69,18.49388
2023-03-18 15:24:12.417000000,1.7,1.36,2.76,3.58018,1.11,11.79679,0.69,0.99967,8.16874,0.44,1.00171,0.8,18.49388,1.69,13.45703,0.62,19.85802
2023-03-18 15:29:20.097000000,1.9,1.41,1.7,1.8043,0.69,8.16874,1.84,1.00105,15.05176,0.12,0.99967,0.74,19.85802,0.62,6.18283,1.12,31.77813
2023-03-18 15:34:24.697000000,2.62,1.57,1.9,3.30729,1.84,15.05176,1.05,0.99524,15.80488,0.21,1.00105,0.6,31.77813,1.12,9.0881,1.38,25.56214
2023-03-18 15:39:31.327000000,2.43,1.09,2.62,1.04822,1.05,15.80488,0.97,0.99837,15.3445,0.07,0.99524,0.45,25.56214,1.38,12.82007,0.93,26.06815
2023-03-18 15:40:03.686000000,2.43,1.87,2.62,14.0449,1.05,15.80488,0.97,0.99837,15.3445,0.92,0.99524,0.77,25.56214,1.38,30.10786,0.93,26.06815
2023-03-18 15:45:03.080000000,1.87,1.37,2.43,4.19203,0.97,15.3445,0.92,0.99907,14.0449,0.3,0.99837,0.73,26.06815,0.93,15.59062,0.77,30.10786
2023-03-18 15:50:03.465000000,1.83,1.92,1.87,9.56377,0.92,14.0449,0.71,0.99903,9.93441,0.96,0.99907,1.05,30.10786,0.77,19.98507,0.98,21.87168
2023-03-18 15:55:03.861000000,2.25,4.31,1.83,9.13366,0.71,9.93441,1.42,1.00586,14.12209,0.65,0.99903,1.92,21.87168,0.98,11.8892,1.23,25.37668
2023-03-18 16:00:03.418000000,2.12,3.05,2.25,7.70054,1.42,14.12209,1.14,1.00207,16.06972,0.48,1.00586,1.44,25.37668,1.23,11.46188,0.94,30.39849
2023-03-18 16:05:03.886000000,1.91,2.58,2.12,4.46422,1.14,16.06972,0.67,0.99889,10.80414,0.41,1.00207,1.35,30.39849,0.94,7.29481,0.9,22.62711
2023-03-18 16:10:09.409000000,2.68,3.55,1.91,7.30153,0.67,10.80414,1.01,1.0015,10.89642,0.67,0.99889,1.32,22.62711,0.9,10.1668,1.4,17.3635
2023-03-18 16:15:15.706000000,1.81,3.1,2.68,1.63453,1.01,10.89642,0.99,1.00243,10.78303,0.15,1.0015,1.71,17.3635,1.4,2.41246,0.68,24.06369
2023-03-18 16:20:21.097000000,2.21,3.21,1.81,3.26359,0.99,10.78303,1.05,0.99997,11.29881,0.29,1.00243,1.45,24.06369,0.68,4.74262,1.22,20.67062
2023-03-18 16:25:26.545000000,1.94,2.2,2.21,1.87584,1.05,11.29881,0.76,1.00221,8.54005,0.22,0.99997,1.13,20.67062,1.22,3.43657,0.88,17.62164
2023-03-18 16:30:33.020000000,2.08,1.44,1.94,2.82629,0.76,8.54005,0.69,0.99964,5.88697,0.48,1.00221,0.69,17.62164,0.88,9.2492,1.07,11.36095
2023-03-18 16:35:38.418000000,1.67,1.45,2.08,1.13684,0.69,5.88697,1.63,0.98905,9.57937,0.12,0.99964,0.87,11.36095,1.07,3.64125,0.8,23.8266
